id,origin_base,origin_location,origin_code,departure_date,departure_time,destination_base,destination_location,destination_code,status,base_price
1950,Italy,Florence,FLR,16/12/2024,07:30,London,Heathrow,LHR,ONTIME,205
1951,Italy,Naples,NAP,16/12/2024,06:00,London,Heathrow,LHR,ONTIME,230
1952,Italy,Naples,NAP,16/12/2024,16:30,London,Heathrow,LHR,ONTIME,230
1953,London,Gatwick,LGW,16/12/2024,16:30,Italy,Rome,FCO,DELAYED,200
1954,London,Gatwick,LGW,16/12/2024,12:00,Italy,Milan,MXP,DELAYED,190
1955,London,Gatwick,LGW,16/12/2024,13:30,Italy,Milan,MXP,ONTIME,190
1956,London,Gatwick,LGW,16/12/2024,19:30,Italy,Milan,MXP,ONTIME,190
1957,Italy,Milan,MXP,16/12/2024,06:00,London,Gatwick,LGW,ONTIME,190
1958,Italy,Milan,MXP,16/12/2024,09:00,London,Gatwick,LGW,ONTIME,190
1959,Italy,Venice,VCE,16/12/2024,10:30,London,Gatwick,LGW,ONTIME,195
1960,Italy,Venice,VCE,16/12/2024,18:00,London,Gatwick,LGW,ONTIME,195
1961,London,Gatwick,LGW,16/12/2024,13:30,Italy,Florence,FLR,ONTIME,185
1962,London,Gatwick,LGW,16/12/2024,15:00,Italy,Florence,FLR,ONTIME,185
1963,London,Gatwick,LGW,16/12/2024,21:00,Italy,Florence,FLR,ONTIME,185
1964,London,Gatwick,LGW,16/12/2024,07:30,Italy,Naples,NAP,ONTIME,210
1965,Italy,Naples,NAP,16/12/2024,15:00,London,Gatwick,LGW,ONTIME,210
1966,London,Stansted,STN,16/12/2024,06:00,Italy,Rome,FCO,ONTIME,180
1967,London,Stansted,STN,16/12/2024,09:00,Italy,Rome,FCO,DELAYED,180
1968,London,Stansted,STN,16/12/2024,19:30,Italy,Rome,FCO,DELAYED,180
1969,Italy,Rome,FCO,16/12/2024,15:00,London,Stansted,STN,ONTIME,180
1970,London,Stansted,STN,16/12/2024,07:30,Italy,Milan,MXP,ONTIME,175
1971,London,Stansted,STN,16/12/2024,18:00,Italy,Milan,MXP,DELAYED,175
1972,London,Stansted,STN,16/12/2024,21:00,Italy,Milan,MXP,ONTIME,175
1973,Italy,Milan,MXP,16/12/2024,09:00,London,Stansted,STN,ONTIME,175
1974,London,Stansted,STN,16/12/2024,10:30,Italy,Venice,VCE,ONTIME,180
1975,Italy,Venice,VCE,16/12/2024,18:00,London,Stansted,STN,ONTIME,180
1976,London,Stansted,STN,16/12/2024,15:00,Italy,Florence,FLR,DELAYED,170
1977,London,Stansted,STN,16/12/2024,21:00,Italy,Florence,FLR,DELAYED,170
1978,London,Stansted,STN,16/12/2024,12:00,Italy,Naples,NAP,ONTIME,190
1979,London,Stansted,STN,16/12/2024,16:30,Italy,Naples,NAP,ONTIME,190
1980,London,Stansted,STN,16/12/2024,19:30,Italy,Naples,NAP,DELAYED,190
1981,Italy,Naples,NAP,16/12/2024,09:00,London,Stansted,STN,ONTIME,190
1982,London,Luton,LTN,16/12/2024,07:30,Italy,Rome,FCO,ONTIME,175
1983,London,Luton,LTN,16/12/2024,15:00,Italy,Rome,FCO,ONTIME,175
1984,London,Luton,LTN,16/12/2024,18:00,Italy,Rome,FCO,ONTIME,175
1985,London,Luton,LTN,16/12/2024,19:30,Italy,Milan,MXP,ONTIME,170
1986,London,Luton,LTN,16/12/2024,12:00,Italy,Venice,VCE,DELAYED,175
1987,London,Luton,LTN,16/12/2024,15:00,Italy,Florence,FLR,ONTIME,165
1988,London,Luton,LTN,16/12/2024,21:00,Italy,Florence,FLR,ONTIME,165
1989,Italy,Florence,FLR,16/12/2024,06:00,London,Luton,LTN,DELAYED,165
1990,Italy,Florence,FLR,16/12/2024,13:30,London,Luton,LTN,ONTIME,165
1991,London,Luton,LTN,16/12/2024,15:00,Italy,Naples,NAP,ONTIME,185
1992,Italy,Naples,NAP,16/12/2024,06:00,London,Luton,LTN,DELAYED,185
1993,Italy,Naples,NAP,16/12/2024,16:30,London,Luton,LTN,DELAYED,185
1994,Italy,Rome,FCO,16/12/2024,10:30,London,London City,LCY,ONTIME,250
1995,Italy,Rome,FCO,16/12/2024,13:30,London,London City,LCY,ONTIME,250
1996,Italy,Rome,FCO,16/12/2024,16:30,London,London City,LCY,ONTIME,250
1997,London,London City,LCY,16/12/2024,16:30,Italy,Milan,MXP,ONTIME,240
1998,London,London City,LCY,16/12/2024,18:00,Italy,Milan,MXP,DELAYED,240
1999,Italy,Milan,MXP,16/12/2024,13:30,London,London City,LCY,ONTIME,240
2000,London,London City,LCY,16/12/2024,07:30,Italy,Venice,VCE,ONTIME,245
2001,Italy,Venice,VCE,16/12/2024,07:30,London,London City,LCY,ONTIME,245
2002,Italy,Venice,VCE,16/12/2024,12:00,London,London City,LCY,ONTIME,245
2003,Italy,Venice,VCE,16/12/2024,16:30,London,London City,LCY,DELAYED,245
2004,Italy,Florence,FLR,16/12/2024,12:00,London,London City,LCY,ONTIME,235
2005,Italy,Florence,FLR,16/12/2024,13:30,London,London City,LCY,DELAYED,235
2006,Italy,Florence,FLR,16/12/2024,15:00,London,London City,LCY,ONTIME,235
2007,London,London City,LCY,16/12/2024,15:00,Italy,Naples,NAP,ONTIME,260
2008,Italy,Naples,NAP,16/12/2024,10:30,London,London City,LCY,ONTIME,260
2009,London,Heathrow,LHR,17/12/2024,06:00,Italy,Rome,FCO,ONTIME,220
2010,London,Heathrow,LHR,17/12/2024,21:00,Italy,Rome,FCO,ONTIME,220
2011,Italy,Milan,MXP,17/12/2024,21:00,London,Heathrow,LHR,ONTIME,200
2012,London,Heathrow,LHR,17/12/2024,09:00,Italy,Venice,VCE,ONTIME,210
2013,Italy,Venice,VCE,17/12/2024,09:00,London,Heathrow,LHR,ONTIME,210
2014,Italy,Florence,FLR,17/12/2024,07:30,London,Heathrow,LHR,ONTIME,205
2015,Italy,Florence,FLR,17/12/2024,18:00,London,Heathrow,LHR,ONTIME,205
2016,Italy,Florence,FLR,17/12/2024,19:30,London,Heathrow,LHR,ONTIME,205
2017,London,Heathrow,LHR,17/12/2024,09:00,Italy,Naples,NAP,ONTIME,230
2018,Italy,Naples,NAP,17/12/2024,12:00,London,Heathrow,LHR,ONTIME,230
2019,Italy,Naples,NAP,17/12/2024,15:00,London,Heathrow,LHR,ONTIME,230
2020,Italy,Rome,FCO,17/12/2024,06:00,London,Gatwick,LGW,ONTIME,200
2021,London,Gatwick,LGW,17/12/2024,19:30,Italy,Milan,MXP,ONTIME,190
2022,London,Gatwick,LGW,17/12/2024,06:00,Italy,Venice,VCE,ONTIME,195
2023,Italy,Venice,VCE,17/12/2024,09:00,London,Gatwick,LGW,ONTIME,195
2024,Italy,Venice,VCE,17/12/2024,13:30,London,Gatwick,LGW,ONTIME,195
2025,London,Gatwick,LGW,17/12/2024,15:00,Italy,Florence,FLR,ONTIME,185
2026,London,Gatwick,LGW,17/12/2024,16:30,Italy,Florence,FLR,ONTIME,185
2027,Italy,Florence,FLR,17/12/2024,10:30,London,Gatwick,LGW,DELAYED,185
2028,Italy,Florence,FLR,17/12/2024,12:00,London,Gatwick,LGW,DELAYED,185
2029,Italy,Florence,FLR,17/12/2024,21:00,London,Gatwick,LGW,ONTIME,185
2030,London,Gatwick,LGW,17/12/2024,09:00,Italy,Naples,NAP,DELAYED,210
2031,London,Gatwick,LGW,17/12/2024,15:00,Italy,Naples,NAP,ONTIME,210
2032,London,Gatwick,LGW,17/12/2024,18:00,Italy,Naples,NAP,ONTIME,210
2033,Italy,Naples,NAP,17/12/2024,13:30,London,Gatwick,LGW,ONTIME,210
2034,Italy,Naples,NAP,17/12/2024,21:00,London,Gatwick,LGW,ONTIME,210
2035,London,Stansted,STN,17/12/2024,10:30,Italy,Rome,FCO,ONTIME,180
2036,London,Stansted,STN,17/12/2024,13:30,Italy,Rome,FCO,ONTIME,180
2037,Italy,Rome,FCO,17/12/2024,10:30,London,Stansted,STN,ONTIME,180
2038,Italy,Rome,FCO,17/12/2024,12:00,London,Stansted,STN,ONTIME,180
2039,Italy,Rome,FCO,17/12/2024,19:30,London,Stansted,STN,ONTIME,180
2040,London,Stansted,STN,17/12/2024,13:30,Italy,Milan,MXP,ONTIME,175
2041,Italy,Milan,MXP,17/12/2024,12:00,London,Stansted,STN,DELAYED,175
2042,London,Stansted,STN,17/12/2024,13:30,Italy,Venice,VCE,DELAYED,180
2043,London,Stansted,STN,17/12/2024,15:00,Italy,Venice,VCE,DELAYED,180
2044,London,Stansted,STN,17/12/2024,16:30,Italy,Venice,VCE,ONTIME,180
2045,Italy,Venice,VCE,17/12/2024,15:00,London,Stansted,STN,ONTIME,180
2046,London,Stansted,STN,17/12/2024,21:00,Italy,Florence,FLR,ONTIME,170
2047,Italy,Florence,FLR,17/12/2024,06:00,London,Stansted,STN,ONTIME,170
2048,London,Stansted,STN,17/12/2024,06:00,Italy,Naples,NAP,ONTIME,190
2049,London,Stansted,STN,17/12/2024,13:30,Italy,Naples,NAP,ONTIME,190
2050,London,Luton,LTN,17/12/2024,07:30,Italy,Rome,FCO,ONTIME,175
2051,London,Luton,LTN,17/12/2024,21:00,Italy,Rome,FCO,ONTIME,175
2052,London,Luton,LTN,17/12/2024,13:30,Italy,Milan,MXP,ONTIME,170
2053,Italy,Venice,VCE,17/12/2024,09:00,London,Luton,LTN,ONTIME,175
2054,Italy,Venice,VCE,17/12/2024,21:00,London,Luton,LTN,ONTIME,175
2055,Italy,Florence,FLR,17/12/2024,07:30,London,Luton,LTN,ONTIME,165
2056,Italy,Florence,FLR,17/12/2024,19:30,London,Luton,LTN,ONTIME,165
2057,Italy,Florence,FLR,17/12/2024,21:00,London,Luton,LTN,ONTIME,165
2058,London,Luton,LTN,17/12/2024,10:30,Italy,Naples,NAP,DELAYED,185
2059,Italy,Naples,NAP,17/12/2024,07:30,London,Luton,LTN,ONTIME,185
2060,Italy,Naples,NAP,17/12/2024,09:00,London,Luton,LTN,ONTIME,185
2061,Italy,Naples,NAP,17/12/2024,21:00,London,Luton,LTN,DELAYED,185
2062,London,London City,LCY,17/12/2024,15:00,Italy,Rome,FCO,ONTIME,250
2063,London,London City,LCY,17/12/2024,19:30,Italy,Rome,FCO,ONTIME,250
2064,Italy,Rome,FCO,17/12/2024,13:30,London,London City,LCY,DELAYED,250
2065,Italy,Milan,MXP,17/12/2024,16:30,London,London City,LCY,ONTIME,240
2066,Italy,Milan,MXP,17/12/2024,19:30,London,London City,LCY,ONTIME,240
2067,Italy,Milan,MXP,17/12/2024,21:00,London,London City,LCY,ONTIME,240
2068,London,London City,LCY,17/12/2024,07:30,Italy,Venice,VCE,ONTIME,245
2069,London,London City,LCY,17/12/2024,12:00,Italy,Florence,FLR,ONTIME,235
2070,London,London City,LCY,17/12/2024,15:00,Italy,Florence,FLR,ONTIME,235
2071,London,London City,LCY,17/12/2024,18:00,Italy,Florence,FLR,ONTIME,235
2072,Italy,Florence,FLR,17/12/2024,09:00,London,London City,LCY,ONTIME,235
2073,Italy,Florence,FLR,17/12/2024,13:30,London,London City,LCY,ONTIME,235
2074,London,London City,LCY,17/12/2024,09:00,Italy,Naples,NAP,ONTIME,260
2075,London,London City,LCY,17/12/2024,13:30,Italy,Naples,NAP,ONTIME,260
2076,Italy,Milan,MXP,18/12/2024,21:00,London,Heathrow,LHR,ONTIME,200
2077,London,Heathrow,LHR,18/12/2024,06:00,Italy,Venice,VCE,ONTIME,210
2078,London,Heathrow,LHR,18/12/2024,09:00,Italy,Venice,VCE,ONTIME,210
2079,London,Heathrow,LHR,18/12/2024,12:00,Italy,Venice,VCE,ONTIME,210
2080,Italy,Venice,VCE,18/12/2024,18:00,London,Heathrow,LHR,DELAYED,210
2081,London,Heathrow,LHR,18/12/2024,09:00,Italy,Florence,FLR,DELAYED,205
2082,London,Heathrow,LHR,18/12/2024,18:00,Italy,Florence,FLR,DELAYED,205
2083,London,Heathrow,LHR,18/12/2024,19:30,Italy,Florence,FLR,ONTIME,205
2084,London,Heathrow,LHR,18/12/2024,13:30,Italy,Naples,NAP,ONTIME,230
2085,London,Heathrow,LHR,18/12/2024,16:30,Italy,Naples,NAP,ONTIME,230
2086,Italy,Naples,NAP,18/12/2024,12:00,London,Heathrow,LHR,ONTIME,230
2087,London,Gatwick,LGW,18/12/2024,10:30,Italy,Rome,FCO,DELAYED,200
2088,Italy,Rome,FCO,18/12/2024,21:00,London,Gatwick,LGW,ONTIME,200
2089,London,Gatwick,LGW,18/12/2024,10:30,Italy,Milan,MXP,ONTIME,190
2090,London,Gatwick,LGW,18/12/2024,07:30,Italy,Venice,VCE,ONTIME,195
2091,Italy,Venice,VCE,18/12/2024,06:00,London,Gatwick,LGW,ONTIME,195
2092,Italy,Venice,VCE,18/12/2024,09:00,London,Gatwick,LGW,ONTIME,195
2093,London,Gatwick,LGW,18/12/2024,06:00,Italy,Florence,FLR,ONTIME,185
2094,London,Gatwick,LGW,18/12/2024,18:00,Italy,Florence,FLR,ONTIME,185
2095,Italy,Florence,FLR,18/12/2024,06:00,London,Gatwick,LGW,ONTIME,185
2096,Italy,Florence,FLR,18/12/2024,13:30,London,Gatwick,LGW,ONTIME,185
2097,London,Gatwick,LGW,18/12/2024,07:30,Italy,Naples,NAP,ONTIME,210
2098,London,Gatwick,LGW,18/12/2024,13:30,Italy,Naples,NAP,DELAYED,210
2099,London,Gatwick,LGW,18/12/2024,19:30,Italy,Naples,NAP,ONTIME,210
2100,Italy,Naples,NAP,18/12/2024,18:00,London,Gatwick,LGW,DELAYED,210
2101,Italy,Naples,NAP,18/12/2024,19:30,London,Gatwick,LGW,ONTIME,210
2102,London,Stansted,STN,18/12/2024,13:30,Italy,Rome,FCO,ONTIME,180
2103,London,Stansted,STN,18/12/2024,18:00,Italy,Rome,FCO,ONTIME,180
2104,Italy,Rome,FCO,18/12/2024,16:30,London,Stansted,STN,ONTIME,180
2105,London,Stansted,STN,18/12/2024,09:00,Italy,Milan,MXP,ONTIME,175
2106,London,Stansted,STN,18/12/2024,12:00,Italy,Milan,MXP,DELAYED,175
2107,London,Stansted,STN,18/12/2024,18:00,Italy,Milan,MXP,ONTIME,175
2108,Italy,Milan,MXP,18/12/2024,06:00,London,Stansted,STN,ONTIME,175
2109,Italy,Milan,MXP,18/12/2024,16:30,London,Stansted,STN,ONTIME,175
2110,London,Stansted,STN,18/12/2024,06:00,Italy,Venice,VCE,ONTIME,180
2111,Italy,Venice,VCE,18/12/2024,06:00,London,Stansted,STN,ONTIME,180
2112,Italy,Venice,VCE,18/12/2024,07:30,London,Stansted,STN,ONTIME,180
2113,Italy,Venice,VCE,18/12/2024,21:00,London,Stansted,STN,DELAYED,180
2114,London,Stansted,STN,18/12/2024,06:00,Italy,Florence,FLR,DELAYED,170
2115,London,Stansted,STN,18/12/2024,09:00,Italy,Florence,FLR,ONTIME,170
2116,London,Stansted,STN,18/12/2024,13:30,Italy,Florence,FLR,ONTIME,170
2117,Italy,Florence,FLR,18/12/2024,06:00,London,Stansted,STN,ONTIME,170
2118,Italy,Florence,FLR,18/12/2024,10:30,London,Stansted,STN,ONTIME,170
2119,Italy,Florence,FLR,18/12/2024,15:00,London,Stansted,STN,ONTIME,170
2120,London,Luton,LTN,18/12/2024,07:30,Italy,Rome,FCO,ONTIME,175
2121,London,Luton,LTN,18/12/2024,10:30,Italy,Rome,FCO,ONTIME,175
2122,London,Luton,LTN,18/12/2024,12:00,Italy,Rome,FCO,DELAYED,175
2123,Italy,Rome,FCO,18/12/2024,12:00,London,Luton,LTN,ONTIME,175
2124,Italy,Rome,FCO,18/12/2024,19:30,London,Luton,LTN,ONTIME,175
2125,London,Luton,LTN,18/12/2024,10:30,Italy,Milan,MXP,ONTIME,170
2126,London,Luton,LTN,18/12/2024,12:00,Italy,Milan,MXP,ONTIME,170
2127,London,Luton,LTN,18/12/2024,18:00,Italy,Milan,MXP,ONTIME,170
2128,Italy,Milan,MXP,18/12/2024,13:30,London,Luton,LTN,ONTIME,170
2129,London,Luton,LTN,18/12/2024,06:00,Italy,Venice,VCE,ONTIME,175
2130,London,Luton,LTN,18/12/2024,10:30,Italy,Venice,VCE,ONTIME,175
2131,London,Luton,LTN,18/12/2024,15:00,Italy,Venice,VCE,ONTIME,175
2132,London,Luton,LTN,18/12/2024,06:00,Italy,Florence,FLR,ONTIME,165
2133,London,Luton,LTN,18/12/2024,13:30,Italy,Florence,FLR,ONTIME,165
2134,London,Luton,LTN,18/12/2024,15:00,Italy,Florence,FLR,ONTIME,165
2135,Italy,Florence,FLR,18/12/2024,16:30,London,Luton,LTN,ONTIME,165
2136,Italy,Florence,FLR,18/12/2024,19:30,London,Luton,LTN,ONTIME,165
2137,London,Luton,LTN,18/12/2024,19:30,Italy,Naples,NAP,ONTIME,185
2138,Italy,Naples,NAP,18/12/2024,06:00,London,Luton,LTN,ONTIME,185
2139,Italy,Naples,NAP,18/12/2024,15:00,London,Luton,LTN,DELAYED,185
2140,Italy,Naples,NAP,18/12/2024,16:30,London,Luton,LTN,ONTIME,185
2141,London,London City,LCY,18/12/2024,09:00,Italy,Rome,FCO,DELAYED,250
2142,London,London City,LCY,18/12/2024,16:30,Italy,Rome,FCO,ONTIME,250
2143,London,London City,LCY,18/12/2024,07:30,Italy,Milan,MXP,ONTIME,240
2144,London,London City,LCY,18/12/2024,12:00,Italy,Milan,MXP,ONTIME,240
2145,Italy,Milan,MXP,18/12/2024,16:30,London,London City,LCY,ONTIME,240
2146,Italy,Milan,MXP,18/12/2024,18:00,London,London City,LCY,ONTIME,240
2147,London,London City,LCY,18/12/2024,07:30,Italy,Venice,VCE,ONTIME,245
2148,London,London City,LCY,18/12/2024,06:00,Italy,Florence,FLR,ONTIME,235
2149,London,London City,LCY,18/12/2024,12:00,Italy,Florence,FLR,DELAYED,235
2150,London,London City,LCY,18/12/2024,19:30,Italy,Florence,FLR,ONTIME,235
2151,Italy,Florence,FLR,18/12/2024,13:30,London,London City,LCY,DELAYED,235
2152,London,London City,LCY,18/12/2024,06:00,Italy,Naples,NAP,ONTIME,260
2153,London,London City,LCY,18/12/2024,18:00,Italy,Naples,NAP,ONTIME,260
2154,London,London City,LCY,18/12/2024,21:00,Italy,Naples,NAP,ONTIME,260
2155,Italy,Naples,NAP,18/12/2024,16:30,London,London City,LCY,DELAYED,260
2156,Italy,Naples,NAP,18/12/2024,18:00,London,London City,LCY,ONTIME,260
2157,Italy,Naples,NAP,18/12/2024,21:00,London,London City,LCY,DELAYED,260
2158,London,Heathrow,LHR,19/12/2024,12:00,Italy,Rome,FCO,ONTIME,220
2159,London,Heathrow,LHR,19/12/2024,16:30,Italy,Rome,FCO,ONTIME,220
2160,London,Heathrow,LHR,19/12/2024,18:00,Italy,Rome,FCO,DELAYED,220
2161,Italy,Rome,FCO,19/12/2024,06:00,London,Heathrow,LHR,DELAYED,220
2162,Italy,Rome,FCO,19/12/2024,09:00,London,Heathrow,LHR,ONTIME,220
2163,Italy,Rome,FCO,19/12/2024,15:00,London,Heathrow,LHR,DELAYED,220
2164,London,Heathrow,LHR,19/12/2024,06:00,Italy,Venice,VCE,ONTIME,210
2165,London,Heathrow,LHR,19/12/2024,16:30,Italy,Venice,VCE,ONTIME,210
2166,London,Heathrow,LHR,19/12/2024,19:30,Italy,Venice,VCE,DELAYED,210
2167,Italy,Venice,VCE,19/12/2024,16:30,London,Heathrow,LHR,ONTIME,210
2168,London,Heathrow,LHR,19/12/2024,13:30,Italy,Florence,FLR,ONTIME,205
2169,London,Heathrow,LHR,19/12/2024,18:00,Italy,Naples,NAP,ONTIME,230
2170,London,Heathrow,LHR,19/12/2024,21:00,Italy,Naples,NAP,ONTIME,230
2171,Italy,Naples,NAP,19/12/2024,21:00,London,Heathrow,LHR,DELAYED,230
2172,London,Gatwick,LGW,19/12/2024,09:00,Italy,Rome,FCO,DELAYED,200
2173,London,Gatwick,LGW,19/12/2024,16:30,Italy,Rome,FCO,ONTIME,200
2174,Italy,Milan,MXP,19/12/2024,07:30,London,Gatwick,LGW,ONTIME,190
2175,Italy,Milan,MXP,19/12/2024,13:30,London,Gatwick,LGW,ONTIME,190
2176,London,Gatwick,LGW,19/12/2024,09:00,Italy,Venice,VCE,DELAYED,195
2177,London,Gatwick,LGW,19/12/2024,16:30,Italy,Venice,VCE,DELAYED,195
2178,London,Gatwick,LGW,19/12/2024,18:00,Italy,Venice,VCE,ONTIME,195
2179,Italy,Venice,VCE,19/12/2024,07:30,London,Gatwick,LGW,DELAYED,195
2180,Italy,Venice,VCE,19/12/2024,09:00,London,Gatwick,LGW,ONTIME,195
2181,London,Gatwick,LGW,19/12/2024,06:00,Italy,Florence,FLR,ONTIME,185
2182,London,Gatwick,LGW,19/12/2024,07:30,Italy,Florence,FLR,DELAYED,185
2183,London,Gatwick,LGW,19/12/2024,18:00,Italy,Florence,FLR,DELAYED,185
2184,Italy,Florence,FLR,19/12/2024,15:00,London,Gatwick,LGW,ONTIME,185
2185,London,Gatwick,LGW,19/12/2024,07:30,Italy,Naples,NAP,ONTIME,210
2186,London,Gatwick,LGW,19/12/2024,09:00,Italy,Naples,NAP,ONTIME,210
2187,Italy,Naples,NAP,19/12/2024,10:30,London,Gatwick,LGW,ONTIME,210
2188,Italy,Naples,NAP,19/12/2024,13:30,London,Gatwick,LGW,ONTIME,210
2189,Italy,Naples,NAP,19/12/2024,16:30,London,Gatwick,LGW,DELAYED,210
2190,London,Stansted,STN,19/12/2024,10:30,Italy,Rome,FCO,DELAYED,180
2191,London,Stansted,STN,19/12/2024,15:00,Italy,Rome,FCO,ONTIME,180
2192,London,Stansted,STN,19/12/2024,19:30,Italy,Rome,FCO,ONTIME,180
2193,London,Stansted,STN,19/12/2024,15:00,Italy,Milan,MXP,DELAYED,175
2194,London,Stansted,STN,19/12/2024,19:30,Italy,Milan,MXP,DELAYED,175
2195,Italy,Milan,MXP,19/12/2024,09:00,London,Stansted,STN,ONTIME,175
2196,Italy,Milan,MXP,19/12/2024,10:30,London,Stansted,STN,ONTIME,175
2197,Italy,Milan,MXP,19/12/2024,16:30,London,Stansted,STN,ONTIME,175
2198,London,Stansted,STN,19/12/2024,15:00,Italy,Venice,VCE,ONTIME,180
2199,London,Stansted,STN,19/12/2024,21:00,Italy,Venice,VCE,ONTIME,180
2200,Italy,Venice,VCE,19/12/2024,15:00,London,Stansted,STN,ONTIME,180
2201,Italy,Venice,VCE,19/12/2024,16:30,London,Stansted,STN,ONTIME,180
2202,Italy,Venice,VCE,19/12/2024,19:30,London,Stansted,STN,ONTIME,180
2203,London,Stansted,STN,19/12/2024,07:30,Italy,Florence,FLR,ONTIME,170
2204,London,Stansted,STN,19/12/2024,18:00,Italy,Florence,FLR,ONTIME,170
2205,Italy,Naples,NAP,19/12/2024,09:00,London,Stansted,STN,DELAYED,190
2206,London,Luton,LTN,19/12/2024,07:30,Italy,Rome,FCO,ONTIME,175
2207,Italy,Rome,FCO,19/12/2024,15:00,London,Luton,LTN,DELAYED,175
2208,Italy,Rome,FCO,19/12/2024,21:00,London,Luton,LTN,ONTIME,175
2209,London,Luton,LTN,19/12/2024,07:30,Italy,Milan,MXP,ONTIME,170
2210,London,Luton,LTN,19/12/2024,09:00,Italy,Milan,MXP,DELAYED,170
2211,London,Luton,LTN,19/12/2024,13:30,Italy,Milan,MXP,ONTIME,170
2212,Italy,Milan,MXP,19/12/2024,16:30,London,Luton,LTN,ONTIME,170
2213,London,Luton,LTN,19/12/2024,12:00,Italy,Venice,VCE,ONTIME,175
2214,London,Luton,LTN,19/12/2024,13:30,Italy,Venice,VCE,ONTIME,175
2215,London,Luton,LTN,19/12/2024,18:00,Italy,Venice,VCE,ONTIME,175
2216,Italy,Venice,VCE,19/12/2024,06:00,London,Luton,LTN,ONTIME,175
2217,Italy,Venice,VCE,19/12/2024,13:30,London,Luton,LTN,ONTIME,175
2218,Italy,Venice,VCE,19/12/2024,15:00,London,Luton,LTN,ONTIME,175
2219,London,Luton,LTN,19/12/2024,07:30,Italy,Florence,FLR,ONTIME,165
2220,London,Luton,LTN,19/12/2024,15:00,Italy,Florence,FLR,ONTIME,165
2221,London,Luton,LTN,19/12/2024,16:30,Italy,Florence,FLR,ONTIME,165
2222,London,Luton,LTN,19/12/2024,21:00,Italy,Naples,NAP,ONTIME,185
2223,London,London City,LCY,19/12/2024,10:30,Italy,Rome,FCO,ONTIME,250
2224,Italy,Rome,FCO,19/12/2024,06:00,London,London City,LCY,ONTIME,250
2225,Italy,Rome,FCO,19/12/2024,10:30,London,London City,LCY,DELAYED,250
2226,Italy,Rome,FCO,19/12/2024,19:30,London,London City,LCY,ONTIME,250
2227,London,London City,LCY,19/12/2024,16:30,Italy,Milan,MXP,ONTIME,240
2228,London,London City,LCY,19/12/2024,18:00,Italy,Milan,MXP,ONTIME,240
2229,Italy,Milan,MXP,19/12/2024,10:30,London,London City,LCY,DELAYED,240
2230,Italy,Milan,MXP,19/12/2024,13:30,London,London City,LCY,ONTIME,240
2231,Italy,Milan,MXP,19/12/2024,15:00,London,London City,LCY,ONTIME,240
2232,Italy,Venice,VCE,19/12/2024,06:00,London,London City,LCY,ONTIME,245
2233,Italy,Venice,VCE,19/12/2024,18:00,London,London City,LCY,ONTIME,245
2234,Italy,Florence,FLR,19/12/2024,12:00,London,London City,LCY,ONTIME,235
2235,Italy,Florence,FLR,19/12/2024,18:00,London,London City,LCY,ONTIME,235
2236,London,London City,LCY,19/12/2024,19:30,Italy,Naples,NAP,ONTIME,260
2237,London,Heathrow,LHR,20/12/2024,09:00,Italy,Milan,MXP,ONTIME,200
2238,London,Heathrow,LHR,20/12/2024,13:30,Italy,Milan,MXP,ONTIME,200
2239,London,Heathrow,LHR,20/12/2024,16:30,Italy,Milan,MXP,ONTIME,200
2240,Italy,Milan,MXP,20/12/2024,16:30,London,Heathrow,LHR,DELAYED,200
2241,Italy,Milan,MXP,20/12/2024,21:00,London,Heathrow,LHR,ONTIME,200
2242,London,Heathrow,LHR,20/12/2024,06:00,Italy,Venice,VCE,ONTIME,210
2243,London,Heathrow,LHR,20/12/2024,21:00,Italy,Venice,VCE,ONTIME,210
2244,Italy,Venice,VCE,20/12/2024,10:30,London,Heathrow,LHR,ONTIME,210
2245,Italy,Venice,VCE,20/12/2024,15:00,London,Heathrow,LHR,ONTIME,210
2246,Italy,Venice,VCE,20/12/2024,16:30,London,Heathrow,LHR,ONTIME,210
2247,London,Heathrow,LHR,20/12/2024,07:30,Italy,Florence,FLR,ONTIME,205
2248,London,Heathrow,LHR,20/12/2024,06:00,Italy,Naples,NAP,ONTIME,230
2249,London,Heathrow,LHR,20/12/2024,10:30,Italy,Naples,NAP,ONTIME,230
2250,London,Heathrow,LHR,20/12/2024,12:00,Italy,Naples,NAP,ONTIME,230
2251,London,Gatwick,LGW,20/12/2024,21:00,Italy,Rome,FCO,ONTIME,200
2252,Italy,Rome,FCO,20/12/2024,12:00,London,Gatwick,LGW,ONTIME,200
2253,Italy,Rome,FCO,20/12/2024,13:30,London,Gatwick,LGW,ONTIME,200
2254,Italy,Rome,FCO,20/12/2024,15:00,London,Gatwick,LGW,DELAYED,200
2255,London,Gatwick,LGW,20/12/2024,07:30,Italy,Milan,MXP,ONTIME,190
2256,London,Gatwick,LGW,20/12/2024,12:00,Italy,Milan,MXP,ONTIME,190
2257,London,Gatwick,LGW,20/12/2024,13:30,Italy,Milan,MXP,ONTIME,190
2258,Italy,Milan,MXP,20/12/2024,18:00,London,Gatwick,LGW,DELAYED,190
2259,London,Gatwick,LGW,20/12/2024,09:00,Italy,Venice,VCE,DELAYED,195
2260,London,Gatwick,LGW,20/12/2024,18:00,Italy,Venice,VCE,DELAYED,195
2261,Italy,Venice,VCE,20/12/2024,06:00,London,Gatwick,LGW,DELAYED,195
